uid,anchor_point_id_v2,domain_num,domain_name,source,chapter_num,chapter_title,verbatim_anchor,old_anchor,testable_fact
D9-ETH-133-c2c0d89c,AP-D9-ETH-133,9,Psychopharmacology & Ethics,textbook,D9-Ch04,"Standard 3: Navigating Human Relations, Multiple Relationships, and the Duty to Avoid Harm","APA (2017): ""Conducting a forensic evaluation of a former therapy client constitutes an impermissible multiple relationship.""","A psychologist should refuse to conduct a child custody evaluation for a former therapy client, as this would constitute a multiple relationship.","Conducting a forensic evaluation (e.g., child custody) of a former therapy client constitutes an impermissible multiple relationship under APA ethics."
D9-ETH-135-8411fb37,AP-D9-ETH-135,9,Psychopharmacology & Ethics,textbook,D9-Ch08,"Standards 5-8: Advertising, Fees, Records, Research, and Education Ethics","APA (2013), Specialty Guidelines for Forensic Psychology, Guideline 4.02: ""Because financial contingency arrangements threaten impartiality, forensic practitioners should strive to avoid providing professional services on the basis of contingent fees. When contingent fees are the prevailing practice, the forensic practitioner seeks to minimize the resulting threat to impartiality.""","Accepting contingent fees should usually be avoided, as the APA Ethics Code and Specialty Guidelines for Forensic Psychology state that the threat to impartiality presented by the acceptance of contingent fees should lead forensic practitioners to strive to avoid providing professional services on the basis of contingent fees.","APA Specialty Guidelines for Forensic Psychology (Guideline 4.02) hold that contingency fee arrangements threaten impartiality, and forensic practitioners should strive to avoid providing services on a contingent fee basis."
D9-ETH-136-f7768fc4,AP-D9-ETH-136,9,Psychopharmacology & Ethics,textbook,D9-Ch08,"Standards 5-8: Advertising, Fees, Records, Research, and Education Ethics","APA (2007): ""APA Record Keeping Guidelines recommend retaining complete client records for a minimum of 7 years following the final service date for adults, or 3 years past the age of majority for minors -- whichever period is longer.""","APA's Record Keeping Guidelines recommend retaining the full client record until 7 years after the last date of service delivery for adults or until 3 years after a minor reaches the age of majority, whichever is later.","APA Record Keeping Guidelines recommend retaining complete client records for a minimum of 7 years after the last service date for adults, or 3 years past the age of majority for minors, whichever is longer."
D9-ETH-14-1-48b22d54,AP-D9-ETH-14-1,9,Psychopharmacology & Ethics,lecture,D9-Ch08,"Standards 5-8: Advertising, Fees, Records, Research, and Education Ethics","APA (2017), Ethical Principles of Psychologists and Code of Conduct, Standard 6.04(e): ""If a client does not pay for services as agreed, psychologists may use collection agencies or legal measures to collect fees only if the psychologist has first informed the client of the intent to use such measures and has provided an opportunity for the client to make prompt payment.""",Using a collection agency to collect unpaid fees is acceptable only if the psychologist notifies the client of their intent and provides the client an opportunity to make prompt payment before doing so.,APA Standard 6.04(e) permits use of collection agencies for unpaid fees only after the psychologist has informed the client of this intent and provided an opportunity for prompt payment.
D9-ETH-14-2-2df2a00b,AP-D9-ETH-14-2,9,Psychopharmacology & Ethics,lecture,D9-Ch08,"Standards 5-8: Advertising, Fees, Records, Research, and Education Ethics","APA (2017), Ethical Principles of Psychologists and Code of Conduct, Standard 5.02: ""Psychologists who author paid newspaper columns or other compensated media content may do so ethically provided the content is clearly identified as a paid advertisement or sponsored material, not presented as independent editorial content.""",Psychologists can ethically place paid advertisements in newspapers as long as the columns are clearly identified as such.,"APA Standard 5.02 permits psychologists to author paid newspaper columns or sponsored media content ethically only when that content is clearly identified as a paid advertisement, not as independent editorial content."
D9-ETH-14-3-fba43505,AP-D9-ETH-14-3,9,Psychopharmacology & Ethics,lecture,D9-Ch08,"Standards 5-8: Advertising, Fees, Records, Research, and Education Ethics","APA (2017), Ethical Principles of Psychologists and Code of Conduct, Standard 5.04: ""When psychologists provide public advice or comment via media (including television, radio, or internet), they take reasonable precautions to ensure that statements are based on appropriate professional knowledge and that recipients understand the interaction does not constitute a therapeutic relationship.""","This situation is directly addressed in Standard 5.04 of the APA Ethics Code and indirectly addressed in Standard III.5 of the Canadian Code of Ethics, where the psychologist would want to make sure that callers understand that a professional therapeutic relationship is not established when she responds to their questions and that the advice or opinions she provides do not constitute therapy.",APA Standard 5.04 requires psychologists providing public media advice to take reasonable precautions to ensure recipients understand that the interaction does not constitute a therapeutic relationship.
D9-ETH-141-ee3ee975,AP-D9-ETH-141,9,Psychopharmacology & Ethics,textbook,D9-Ch05,"Standard 3 Applied: Forensic Ethics, Informed Consent, and the Limits of Disclosure","APA (2017): ""Evaluation reports should contain only information relevant to the assessment's purpose; extraneous personal information should be excluded.""","When reporting the results of your evaluation of a 35-year-old applicant for managerial positions at a national chain of toy stores, you do not include information about the applicant's abortion in your report.",Evaluation reports should include only information relevant to the assessment's stated purpose; extraneous personal information must be excluded.
D9-ETH-143-6eb797e0,AP-D9-ETH-143,9,Psychopharmacology & Ethics,textbook,D9-Ch08,"Standards 5-8: Advertising, Fees, Records, Research, and Education Ethics","APA (2017): ""Exchanging therapeutic services for personal labor creates a therapist-employer dual role that may compromise objectivity and is therefore unethical.""","Agreeing to the arrangement where Mrs. Giovanni exchanges home cleaning services for therapy would be unethical, as it creates a potentially harmful multiple relationship.","Exchanging therapeutic services for a client's personal labor (e.g., house cleaning) creates a therapist-employer dual role that may compromise objectivity and is ethically impermissible."
D9-ETH-144-cfe7175e,AP-D9-ETH-144,9,Psychopharmacology & Ethics,lecture,D9-Ch08,"Standards 5-8: Advertising, Fees, Records, Research, and Education Ethics","Clinical research indicates that a standing policy of writing off insurance co-payments, absent explicit authorization from the insurer, qualifies as insurance fraud and is both illegal and ethically impermissible.",Routinely waiving insurance co-payments without the insurance company's agreement constitutes insurance fraud and is unethical and illegal.,Routinely waiving insurance co-payments without explicit authorization from the insurer constitutes insurance fraud and is both illegal and ethically impermissible.
D9-ETH-147-a4e924cb,AP-D9-ETH-147,9,Psychopharmacology & Ethics,lecture,D9-Ch08,"Standards 5-8: Advertising, Fees, Records, Research, and Education Ethics","APA Ethics Code: soliciting testimonials is prohibited with current clients, and this prohibition extends to former clients under certain circumstances.","Psychologists are prohibited from soliciting testimonials from current clients and, in some circumstances, former clients.",The APA Ethics Code prohibits psychologists from soliciting testimonials from current clients and extends this prohibition to former clients under certain circumstances.
D9-ETH-15-1-17f4de56,AP-D9-ETH-15-1,9,Psychopharmacology & Ethics,lecture,D9-Ch05,"Standard 3 Applied: Forensic Ethics, Informed Consent, and the Limits of Disclosure","In standard practice, a psychologist who agrees to appear on a television program to share mental health information acts unethically unless they explicitly clarify that replying to emails and calls from viewers does not constitute forming a therapeutic relationship.","Unless a psychologist clearly communicates that responding to viewer emails and calls does not establish a therapeutic relationship, accepting an offer to present mental health information on a TV program would be unethical.",A psychologist appearing on television to share mental health information acts unethically unless they explicitly clarify that responding to viewer emails or calls does not establish a therapeutic relationship.
D9-ETH-15-2-8e61de9b,AP-D9-ETH-15-2,9,Psychopharmacology & Ethics,lecture,D9-Ch08,"Standards 5-8: Advertising, Fees, Records, Research, and Education Ethics","APA ethical guidance indicates that a psychologist launching a private practice is permitted to provide an initial therapy session at no cost to new clients, provided she explicitly discloses both her standard hourly rate and the stated purpose of that first session.",A psychologist starting a private practice may offer the first therapy session for free to new clients if she clearly specifies her usual hourly fee and the purpose of the first session.,A psychologist may ethically offer a free initial therapy session to new clients provided she clearly discloses her standard hourly rate and the stated purpose of that first session.
D9-ETH-151-1-db97ab85,AP-D9-ETH-151-1,9,Psychopharmacology & Ethics,textbook,D9-Ch08,"Standards 5-8: Advertising, Fees, Records, Research, and Education Ethics","APA (2017), Ethical Principles of Psychologists and Code of Conduct, Standard 6.03: ""Psychologists may withhold records under their control for nonpayment of fees, except when the records are needed for the client's emergency treatment. In emergencies, records must be released regardless of payment status.""",A psychologist may refuse to forward a client's record to a colleague for nonpayment of fees only if the records are not needed for the client's emergency treatment.,"Under APA Standard 6.03, psychologists may withhold records for nonpayment of fees except when those records are needed for the client's emergency treatment, in which case they must be released."
D9-ETH-151-2-556c77bb,AP-D9-ETH-151-2,9,Psychopharmacology & Ethics,lecture,D9-Ch08,"Standards 5-8: Advertising, Fees, Records, Research, and Education Ethics","In standard practice, before turning an unpaid account over to a collection agency, a psychologist meets ethical obligations by first informing the client of this intended step—done only after the client has failed to pay as agreed and has not responded to the psychologist's letters requesting contact to discuss the outstanding bill.","To be consistent with ethical requirements, a psychologist will notify the client that they will contact a collection agency if the client does not pay for their services as agreed and does not respond to the psychologist's letters asking them to contact the psychologist to discuss the unpaid bill.","Before referring an unpaid account to a collection agency, a psychologist must first inform the client of this intended action after the client has failed to pay and has not responded to attempts to discuss the outstanding bill."
D9-ETH-156-4b7dada1,AP-D9-ETH-156,9,Psychopharmacology & Ethics,lecture,D9-Ch08,"Standards 5-8: Advertising, Fees, Records, Research, and Education Ethics","In standard practice, mandating that psychology trainees engage in individual or group therapy can be ethically permissible, provided students retain the option to choose clinicians who are not affiliated with the training program.",Requiring psychology students to participate in individual or group therapy may be acceptable if they are allowed to select providers from mental health professionals not affiliated with the program.,Requiring psychology trainees to participate in individual or group therapy is ethically permissible provided students may choose therapists who are not affiliated with the training program.
D9-ETH-157-8ac89b9a,AP-D9-ETH-157,9,Psychopharmacology & Ethics,textbook,D9-Ch08,"Standards 5-8: Advertising, Fees, Records, Research, and Education Ethics","APA (2017): ""Receiving payment for client referrals is permissible only when the fee reflects actual costs incurred in making the referral.""",It is acceptable for psychologists to receive a fee from referral of clients to another psychologist only if the fee represents the psychologists' actual costs for referring the clients.,Psychologists may ethically receive a referral fee only when that fee represents the actual costs incurred in making the referral.
D9-ETH-157-a9b092b2,AP-D9-ETH-157,9,Psychopharmacology & Ethics,lecture,D9-Ch08,"Standards 5-8: Advertising, Fees, Records, Research, and Education Ethics","Shifting the program's format from a lecture to one in which participants share their personal eating-disorder experiences constitutes an ethical violation, since both the APA Ethics Code and the Canadian Code of Ethics obligate psychologists to accurately describe the content of the programs they deliver.","Changing the format of the presentation from a ""lecture"" to having attendees describe their personal experiences with eating disorders is unethical because it violates the requirements of the APA Ethics Code and Canadian Code of Ethics, which require psychologists to provide accurate descriptions of the content of the programs they provide.",Changing a program's format without disclosure—such as shifting from a lecture to participant sharing of personal experiences—violates both APA and Canadian Code of Ethics requirements to accurately describe program content.
D9-ETH-16-1-e4879d98,AP-D9-ETH-16-1,9,Psychopharmacology & Ethics,lecture,D9-Ch08,"Standards 5-8: Advertising, Fees, Records, Research, and Education Ethics","Per the ethics codes of both the APA and the Canadian Psychological Association, bartering can be permissible provided it is not clinically contraindicated.",Bartering may be acceptable according to the ethics codes of the American and Canadian Psychological Associations when it is not clinically contraindicated.,Both the APA and Canadian Psychological Association ethics codes permit bartering as a form of payment when it is not clinically contraindicated.
D9-ETH-16-2-33d9e121,AP-D9-ETH-16-2,9,Psychopharmacology & Ethics,lecture,D9-Ch08,"Standards 5-8: Advertising, Fees, Records, Research, and Education Ethics","APA Ethics Code (Standard 6.04): When entering into a professional relationship with a new client, psychologists are expected to establish an understanding regarding fees and related billing arrangements as soon as is practicable.",Psychologists should reach an agreement with new clients about fees and other financial issues as early as is feasible in the professional relationship.,APA Ethics Code Standard 6.04 requires psychologists to establish an understanding about fees and billing arrangements with new clients as early as is practicable in the professional relationship.
D9-ETH-16-3-4c5a971f,AP-D9-ETH-16-3,9,Psychopharmacology & Ethics,lecture,D9-Ch08,"Standards 5-8: Advertising, Fees, Records, Research, and Education Ethics","In standard practice, submitting insurance claims under the code for a reimbursable therapy type when the service actually delivered is a non-reimbursable form constitutes an ethical violation.",Billing an insurance company for a reimbursable form of therapy instead of the non-reimbursable form that's actually being provided is unethical.,Billing an insurance company under a reimbursable therapy code when a non-reimbursable service was actually delivered is an ethical violation.
D9-ETH-163-1-d06dd9f1,AP-D9-ETH-163-1,9,Psychopharmacology & Ethics,lecture,D9-Ch08,"Standards 5-8: Advertising, Fees, Records, Research, and Education Ethics","APA Ethics Code (Standard 7.07): Sexual relationships with students are forbidden for psychologists when those students are currently under their evaluative authority, or when such authority is reasonably anticipated in the future.",Psychologists are prohibited from becoming sexually involved with students over whom they have or are likely to have evaluative authority.,"APA Ethics Code Standard 7.07 prohibits psychologists from engaging in sexual relationships with students over whom they currently have, or are likely to have, evaluative authority."
D9-ETH-163-2-e7645e5f,AP-D9-ETH-163-2,9,Psychopharmacology & Ethics,lecture,D9-Ch04,"Standard 3: Navigating Human Relations, Multiple Relationships, and the Duty to Avoid Harm","Per the APA Ethics Code and the Canadian Code of Ethics, a clinical psychology graduate program may mandate that first-year students undergo individual therapy, provided no multiple relationships exist between the students and their therapists.","A graduate program in clinical psychology requires first-year students to participate in individual therapy, which is acceptable as long as there are no multiple relationships between the students and the therapists according to the APA Ethics Code and the Canadian Code of Ethics.",A graduate program may ethically require first-year students to undergo individual therapy provided no multiple relationships exist between students and their assigned therapists.
D9-ETH-169-1-5320e34c,AP-D9-ETH-169-1,9,Psychopharmacology & Ethics,lecture,D9-Ch06,"Standard 4: Confidentiality, Privacy, and the Limits of Privilege","Under the APA Ethics Code and the Canadian Code of Ethics, when research participants are students earning course credit, psychologists are obligated to permit them to discontinue participation at any point while the study is underway.","Psychologists must allow research participants, who are students receiving class credit, to withdraw from a study at any time during the study, as required by the APA Ethics Code and Canadian Code of Ethics.",Both the APA Ethics Code and Canadian Code of Ethics require psychologists to allow student research participants earning course credit to withdraw from a study at any time.
D9-ETH-169-2-48670a8b,AP-D9-ETH-169-2,9,Psychopharmacology & Ethics,lecture,D9-Ch08,"Standards 5-8: Advertising, Fees, Records, Research, and Education Ethics",The assessment Dr. Merritt provided for Alice falls short of acceptable standards because it failed to rest solely on Alice's actual job performance during her internship.,Dr. Merritt's evaluation of Alice is not acceptable because it was not based entirely on Alice's actual performance as an intern.,An intern evaluation is ethically unacceptable if it is not based entirely on the intern's actual job performance.
D9-ETH-17-eaa10836,AP-D9-ETH-17,9,Psychopharmacology & Ethics,lecture,D9-Ch08,"Standards 5-8: Advertising, Fees, Records, Research, and Education Ethics","In standard practice, submitting claims to insurance carriers for appointments the client did not attend, absent the insurer's authorization, constitutes insurance fraud—conduct that is illegal as well as unethical.","Billing insurance companies for missed appointments without their approval would be insurance fraud, which is both unethical and illegal.","Billing insurance companies for missed appointments without insurer authorization constitutes insurance fraud, which is both illegal and a violation of APA ethical standards."
D9-ETH-17-1-78f27a47,AP-D9-ETH-17-1,9,Psychopharmacology & Ethics,lecture,D9-Ch04,"Standard 3: Navigating Human Relations, Multiple Relationships, and the Duty to Avoid Harm","APA (2017), Ethical Principles of Psychologists and Code of Conduct, Standard 7.07: ""Psychologists do not engage in sexual relationships with students or supervisees who are in their department, agency, or training center, or over whom psychologists have or are likely to have evaluative authority.""",Sexual relationships with supervisees over whom psychologists have evaluative authority are prohibited according to the ethics codes of the American and Canadian Psychological Associations.,APA Ethics Code Standard 7.07 and the Canadian Psychological Association code both prohibit sexual relationships with supervisees or students over whom a psychologist has or is likely to have evaluative authority.
D9-ETH-17-2-962233df,AP-D9-ETH-17-2,9,Psychopharmacology & Ethics,lecture,D9-Ch04,"Standard 3: Navigating Human Relations, Multiple Relationships, and the Duty to Avoid Harm",Ethical guidelines generally permit a sexual relationship between a psychologist and a former intern when it is unlikely that the psychologist will hold evaluative authority over that former intern in the future.,"If a psychologist's former intern is not likely to be under the psychologist's evaluative authority in the future, a sexual relationship between them is considered acceptable according to ethical guidelines.",A sexual relationship between a psychologist and a former intern is ethically permissible when it is unlikely the psychologist will hold evaluative authority over that former intern in the future.
D9-ETH-175-56656ec1,AP-D9-ETH-175,9,Psychopharmacology & Ethics,textbook,D9-Ch07,"Standard 4 Applied: Minors, Posthumous Records, Electronic Communication, and Organizational Contexts","Knapp & VandeCreek (2012): ""A professional executor authorized to manage a deceased client's records may be a licensed psychologist or other qualified health professional.""",A professional executor may be a licensed psychologist or other licensed health provider.,A professional executor authorized to manage a deceased psychologist's client records may be a licensed psychologist or other qualified licensed health professional.
D9-ETH-175-1-08d3cd3f,AP-D9-ETH-175-1,9,Psychopharmacology & Ethics,lecture,D9-Ch08,"Standards 5-8: Advertising, Fees, Records, Research, and Education Ethics","APA (2017), Ethical Principles of Psychologists and Code of Conduct, Standard 8.04(b): ""When research participation is a course requirement or an opportunity for extra credit, the prospective participant must be given the choice of equitable alternative activities. Requiring participation in a specific research study without offering an alternative assignment is a violation of this standard.""",Dr. Oliver's requirement for students in his Psychology 101 class to participate in another professor's research project is acceptable only if students are given the choice of participating or completing an alternative assignment.,"APA Ethics Code Standard 8.04(b) requires that when research participation is a course requirement or extra credit opportunity, students must be offered an equitable alternative activity."
D9-ETH-175-2-3ee78098,AP-D9-ETH-175-2,9,Psychopharmacology & Ethics,lecture,D9-Ch08,"Standards 5-8: Advertising, Fees, Records, Research, and Education Ethics","Providing incentives to study participants—for example, a gift card to a nearby restaurant—is permissible provided the inducement is not so substantial that it would likely coerce individuals into participating.","Offering inducements to research participants, such as a gift card to a local restaurant, is acceptable as long as it is not likely to coerce participation.",Offering inducements such as gift cards to research participants is ethically permissible as long as the inducement is not so substantial that it would likely coerce participation.
D9-ETH-18-1-b2f8a9ff,AP-D9-ETH-18-1,9,Psychopharmacology & Ethics,lecture,D9-Ch08,"Standards 5-8: Advertising, Fees, Records, Research, and Education Ethics","APA (2017), Ethical Principles of Psychologists and Code of Conduct, Standard 8.02(a) and 8.04(a): ""Psychologists must obtain informed consent for research and must permit participants to withdraw from a study at any time without penalty, including when participants are students receiving course credit.""","The APA Ethics Code and Canadian Code of Ethics require psychologists to allow research participants to withdraw from a study at any time, so an ethical psychologist would allow the students to withdraw from the study.","APA Ethics Code Standards 8.02(a) and 8.04(a) require informed consent for research and mandate that all participants, including students receiving course credit, be permitted to withdraw at any time without penalty."
D9-ETH-18-2-42c461cf,AP-D9-ETH-18-2,9,Psychopharmacology & Ethics,lecture,D9-Ch08,"Standards 5-8: Advertising, Fees, Records, Research, and Education Ethics","Clinical research indicates that this course of action is permissible provided two conditions are met: the client's grievance has merit, and Dr. Devlin has already given the intern prior feedback regarding his performance.",This is acceptable as long as the client's complaint is valid and Dr. Devlin has previously provided the intern with feedback about his performance.,A psychologist may ethically act on a client's complaint about an intern only if the complaint has merit and the intern has previously received feedback about the relevant performance issues.
D9-ETH-18-3-1d9bae22,AP-D9-ETH-18-3,9,Psychopharmacology & Ethics,lecture,D9-Ch08,"Standards 5-8: Advertising, Fees, Records, Research, and Education Ethics","APA (2017), Ethical Principles of Psychologists and Code of Conduct, Standard 8.07(c): ""When deception is an integral feature of a research study, psychologists explain the deception to participants as early as is feasible, preferably at the conclusion of their participation but no later than at the conclusion of data collection, and permit participants to withdraw their data.""","If a research psychologist decides it's not possible to conduct a study without deceiving participants about the true purpose, they must tell participants about the true purpose as early as feasible and allow them to withdraw their data.","APA Ethics Code Standard 8.07(c) requires that when deception is used in research, psychologists debrief participants and disclose the deception as early as feasible and allow them to withdraw their data."
D9-ETH-181-1-89bab074,AP-D9-ETH-181-1,9,Psychopharmacology & Ethics,lecture,D9-Ch08,"Standards 5-8: Advertising, Fees, Records, Research, and Education Ethics","APA Ethics Code: Deceptive methods in research can be justified only when no feasible non-deceptive alternatives exist, and participants must be debriefed about the deception as early as is feasible.","Use of deception in research may be acceptable when alternative procedures are not available and subjects are informed about the deception ""as early as is feasible.""","The APA Ethics Code permits research deception only when no feasible non-deceptive alternative exists, and requires that participants be debriefed about the deception as early as feasible."
D9-ETH-181-2-9c9de4b6,AP-D9-ETH-181-2,9,Psychopharmacology & Ethics,lecture,D9-Ch08,"Standards 5-8: Advertising, Fees, Records, Research, and Education Ethics","APA Ethics Code (Standard 8.08): Psychologists are required to debrief participants regarding the nature and outcomes of a study, though delay or omission of such debriefing can be permissible when scientific or humane values warrant withholding this information.","Debriefing research participants about the nature and results of a research study is required, but in some cases, debriefing may not be necessary if scientific or humane values justify delaying or withholding this information.","APA Ethics Code Standard 8.08 requires debriefing research participants about a study's nature and outcomes, but delay or omission is permissible when scientific or humane values justify withholding the information."
D9-ETH-185-ed656d4b,AP-D9-ETH-185,9,Psychopharmacology & Ethics,lecture,D9-Ch08,"Standards 5-8: Advertising, Fees, Records, Research, and Education Ethics","APA (2020): Under the Publication Manual's 7th edition, authors publishing in APA journals are expected to preserve the raw data tied to their articles, consistent with the retention requirements set by their institutions or funders.",The 7th edition of the Publication Manual of the American Psychological Association states that authors should retain raw data associated with their articles published in APA journals in accordance with institutional or funder requirements.,APA Publication Manual 7th edition requires authors to retain raw data associated with articles published in APA journals in accordance with institutional or funder requirements.
D9-ETH-187-1-519e70dd,AP-D9-ETH-187-1,9,Psychopharmacology & Ethics,lecture,D9-Ch08,"Standards 5-8: Advertising, Fees, Records, Research, and Education Ethics","APA Ethics Code: When a journal article draws substantially from a student's doctoral dissertation, ethical authorship standards require that the student be named as principal author, with deviation permitted only in exceptional circumstances.","According to the ethical requirements for authorship of a journal article based substantially on a student's doctoral dissertation, the student must be listed as the principal author, except under exceptional circumstances.","APA ethical authorship standards require that a student be listed as principal author on any journal article substantially based on their doctoral dissertation, except under exceptional circumstances."
D9-ETH-187-2-77df5f34,AP-D9-ETH-187-2,9,Psychopharmacology & Ethics,lecture,D9-Ch08,"Standards 5-8: Advertising, Fees, Records, Research, and Education Ethics","APA ethical standards indicate that a post-doctoral student should not designate a departmental professor as principal author of an article reporting research she herself just completed, given that the professor's contribution to the work was only minor.","It would be unacceptable for the post-doctoral student to list one of the professors in her department as the principal author of the article on the research study she has just completed, as the professor's contribution was relatively minor.","APA ethical standards prohibit listing a professor as principal author of an article when the professor's contribution to the research was only minor, regardless of departmental relationships."
D9-ETH-19-1-9fd4cdd3,AP-D9-ETH-19-1,9,Psychopharmacology & Ethics,lecture,D9-Ch08,"Standards 5-8: Advertising, Fees, Records, Research, and Education Ethics","In standard practice, restricting an introductory neuropsychology course to aging research whose findings align with the instructor's own studies would be ethically unacceptable, because it breaches the obligation to deliver instructional content accurately and without bias.","Covering only research on aging that produces results similar to one's own studies in an introductory neuropsychology class would be unacceptable, as it violates ethical requirements to present instructional information in an accurate and unbiased manner.",Restricting course content to research findings that align with an instructor's own studies violates APA ethical requirements to present instructional information accurately and without bias.
D9-ETH-19-2-3ac4ca8a,AP-D9-ETH-19-2,9,Psychopharmacology & Ethics,lecture,D9-Ch12,"Antipsychotics: Conventional, Atypical, and Clozapine","APA Standard 7.04 and the Values Statement for Standard I along with Standard I.8 of the Canadian Code of Ethics both speak to this matter. Under Standard 7.04, students cannot be compelled to share personal information during course- or program-related activities involving psychological treatment unless one of two conditions applies: (a) the disclosure requirement was explicitly stated in program and admissions materials, or (b) such information is necessary to 'evaluate or obtain assistance for students whose personal problems could reasonably be judged to be preventing them from performing their training- or professionally related activities in a competent manner or posing a threat to the student or others.'","This issue is addressed in Standard 7.04 of the APA's Ethics Code and the Values Statement for Standard I and Standard I.8 of the Canadian Code of Ethics. Standard 7.04 states that students should not be required to disclose personal information in course- or program-related activities related to psychological treatment except in two circumstances: (a) this requirement has been clearly identified in program and admissions materials or (b) the information is needed to ""evaluate or obtain assistance for students whose personal problems could reasonably be judged to be preventing them from performing their training- or professionally related activities in a competent manner or posing a threat to the student or others.""",APA Standard 7.04 prohibits requiring students to disclose personal information in course-related activities unless the requirement was stated in admissions materials or the information is needed to assess competence or safety risks.
D9-ETH-19-3-e46cc51e,AP-D9-ETH-19-3,9,Psychopharmacology & Ethics,lecture,D9-Ch08,"Standards 5-8: Advertising, Fees, Records, Research, and Education Ethics",Terminating Lloyd's internship would be ethically defensible on Dr. Wendy Wundt's part only when she has first given him a remediation plan targeting the unacceptable behaviors and he has persisted in those behaviors despite it.,"If Dr. Wendy Wundt terminates Lloyd's internship due to his recent behaviors, she will have acted ethically only if she first provides Lloyd with a plan to remediate his unacceptable behaviors and Lloyd continues to engage in those behaviors.",A supervisor acts ethically in terminating an intern's position only after first providing a remediation plan targeting the unacceptable behaviors and the intern continues those behaviors despite it.
D9-ETH-197-f8b33737,AP-D9-ETH-197,9,Psychopharmacology & Ethics,lecture,D9-Ch08,"Standards 5-8: Advertising, Fees, Records, Research, and Education Ethics","In standard publishing practice, concurrent submission of a manuscript to more than one journal is not acceptable; authors are expected to submit to a single journal at a time and await a rejection decision from that journal before forwarding the article elsewhere.","Simultaneous (concurrent) submission of an article to multiple journals is unacceptable, as the author(s) should submit the article to one journal at a time and wait for it to be rejected by one journal before submitting it to another journal.",Simultaneous submission of a manuscript to multiple journals is ethically unacceptable; authors must submit to one journal at a time and await rejection before submitting elsewhere.
D9-ETH-20-1-7520063b,AP-D9-ETH-20-1,9,Psychopharmacology & Ethics,lecture,D9-Ch08,"Standards 5-8: Advertising, Fees, Records, Research, and Education Ethics","When a doctoral candidate borrows the structural layout and section headings from a published journal article, and draws on the reasoning and data of that article's author along with another author writing on the same topic to support his own study's hypotheses, a single citation to both authors in the opening paragraph is insufficient. This constitutes inadequate attribution and is not acceptable scholarly practice.","In his dissertation proposal, a graduate student used the organization and headings used by the author of a published journal article, and used arguments and data presented by that author and the author of another published article on the same topic to justify his study's hypotheses, but he cited both authors only once in the introductory paragraph, which is unacceptable since the graduate student has not given adequate credit to the other authors.","Citing two authors only once in an introductory paragraph while using their organizational structure, arguments, and data throughout a dissertation proposal constitutes inadequate attribution and is unacceptable scholarly practice."
D9-ETH-20-2-1d303914,AP-D9-ETH-20-2,9,Psychopharmacology & Ethics,textbook,D9-Ch08,"Standards 5-8: Advertising, Fees, Records, Research, and Education Ethics","APA (2017): ""Research investigating normal educational practices does not require individual informed consent from participants.""","Informed consents are not necessary when the study involves investigating normal educational practices, as this is consistent with the provisions of the APA's Ethics Code and the Canadian Code of Ethics.",APA Ethics Code does not require individual informed consent when research investigates normal educational practices.
D9-ETH-20-3-b76539df,AP-D9-ETH-20-3,9,Psychopharmacology & Ethics,lecture,D9-Ch08,"Standards 5-8: Advertising, Fees, Records, Research, and Education Ethics","APA (2017), Ethical Principles of Psychologists and Code of Conduct, Standard 8.06(a): ""Psychologists make reasonable efforts to avoid offering excessive or inappropriate financial or other inducements for research participation when such inducements are likely to coerce participation.""",Offering monetary or other inducements to encourage people to volunteer for a research study is unacceptable if they're likely to coerce participation.,APA Standard 8.06(a) prohibits offering excessive or inappropriate financial or other inducements for research participation when such inducements are likely to coerce participation.
D9-ETH-202-30c58e6c,AP-D9-ETH-202,9,Psychopharmacology & Ethics,textbook,D9-Ch07,"Standard 4 Applied: Minors, Posthumous Records, Electronic Communication, and Organizational Contexts","U.S. Department of Health and Human Services (2013): ""Under HIPAA, covered entities using electronic communication platforms must execute a Business Associate Agreement with the platform provider. Consumer Skype has not entered into such agreements, rendering it non-HIPAA-compliant for transmitting protected health information.""",Consumer Skype is not considered HIPAA compliant because it will not enter into a business associate agreement.,"Consumer Skype is not HIPAA-compliant because it will not enter into a Business Associate Agreement, making it unsuitable for transmitting protected health information."
D9-ETH-209-bc1d85fa,AP-D9-ETH-209,9,Psychopharmacology & Ethics,textbook,D9-Ch05,"Standard 3 Applied: Forensic Ethics, Informed Consent, and the Limits of Disclosure","Beauchamp & Childress (2019): ""Implied consent is derived from an individual's actions or the surrounding circumstances rather than explicit verbal or written agreement.""",Implied consent is inferred from the behaviors or circumstances of a person.,Implied consent is inferred from a person's actions or surrounding circumstances rather than from explicit verbal or written agreement.
D9-ETH-21-36d64d08,AP-D9-ETH-21,9,Psychopharmacology & Ethics,lecture,D9-Ch08,"Standards 5-8: Advertising, Fees, Records, Research, and Education Ethics","Under professional ethics guidelines, Dr. Jackson should not include the University of Illinois on her clinical practice business card, because her university affiliation bears no relevance to the clinical services she provides.",Listing the University of Illinois on Dr. Jackson's business card for her clinical practice is not acceptable since her affiliation with the University of Illinois is not relevant to her clinical practice.,Listing a university affiliation on a business card for a private clinical practice is unacceptable when that affiliation is not relevant to the clinical services being offered.
